,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close,price_close
symbol,ADA,ATOM,AVAX,BCH,BTC,DAI,DOGE,DOT,ETH,LINK,LTC,LUNA,MATIC,SHIB,SOL,TRX,UNI,XRP
time_period_end,,,,,,,,,,,,,,,,,,
2020/05/07,0.04907,2.628,0.0,242.1,9155.79,1.00447,0.0025538,0.0,199.13,3.58798,45.06,0.0,0.0,0.0,0.0,0.015542,0.0,0.2121
2020/05/08,0.051281,2.728,0.0,252.54,10004.77,1.00401,0.0026201,0.0,212.56,3.77028,47.46,0.0,0.0,0.0,0.0,0.016235,0.0,0.2189
2020/05/09,0.052144,2.809,0.0,260.6,9801.35,1.005678,0.0026145,0.0,211.62,3.80523,47.74,0.0,0.0,0.0,0.0,0.01625,0.0,0.2189
2020/05/10,0.051513,2.749,0.0,265.5,9537.21,1.007585,0.0026148,0.0,210.0,4.00952,46.94,0.0,0.0,0.0,0.0,0.016139,0.0,0.21564
2020/05/11,0.047705,2.523,0.0,233.11,8729.86,1.007277,0.0024545,0.0,187.73,3.76891,42.18,0.0,0.0,0.0,0.0,0.014357,0.0,0.1973
2020/05/12,0.047944,2.3943,0.0,235.3,8570.8,1.00824,0.002419,0.0,185.93,3.57994,41.52,0.0,0.0,0.0,0.0,0.01403,0.0,0.1928
2020/05/13,0.050492,2.486,0.0,233.55,8821.42,1.005861,0.00246,0.0,190.1,3.69802,42.26,0.0,0.0,0.0,0.0,0.014351,0.0,0.19709
2020/05/14,0.051678,2.541,0.0,239.78,9321.26,1.008562,0.002525,0.0,199.92,3.77362,43.26,0.0,0.0,0.0,0.0,0.015166,0.0,0.2023
2020/05/15,0.051111,2.531,0.0,242.7,9795.34,1.004941,0.0026004,0.0,203.4,3.80605,44.02,0.0,0.0,0.0,0.0,0.0153,0.0,0.204
2020/05/16,0.05028,2.473,0.0,234.85,9312.1,1.006545,0.0025069,0.0,194.7,3.65943,42.7,0.0,0.0,0.0,0.0,0.014842,0.0,0.1981
2020/05/17,0.051055,2.563,0.0,236.82,9383.16,1.00723,0.0025219,0.0,200.53,3.75689,43.27,0.0,0.0,0.0,0.0,0.014973,0.0,0.19953
2020/05/18,0.051267,2.545,0.0,240.68,9676.63,1.008235,0.00254,0.0,207.05,3.785,43.69,0.0,0.0,0.0,0.0,0.014984,0.0,0.2014
2020/05/19,0.054204,2.598,0.0,248.14,9728.52,1.003531,0.0025431,0.0,214.83,3.8876,45.33,0.0,0.0,0.0,0.0,0.015354,0.0,0.2054
2020/05/20,0.056897,2.619,0.0,246.94,9783.76,1.003535,0.0025584,0.0,214.71,3.94978,45.76,0.0,0.0,0.0,0.0,0.015628,0.0,0.205
2020/05/21,0.056877,2.7003,0.0,239.61,9509.41,1.003024,0.0024944,0.0,209.96,4.08809,44.21,0.0,0.0,0.0,0.0,0.01503,0.0,0.2017
2020/05/22,0.052086,2.504,0.0,228.0,9061.96,1.000379,0.0025152,0.0,198.6,3.82925,42.7,0.0,0.0,0.0,0.0,0.014319,0.0,0.1942
2020/05/23,0.055704,2.644,0.0,234.73,9165.0,1.001762,0.0025294,0.0,207.32,4.05764,44.24,0.0,0.0,0.0,0.0,0.014834,0.0,0.2003
2020/05/24,0.054901,2.598,0.0,234.24,9178.6,1.002395,0.0025562,0.0,206.66,3.9285,43.89,0.0,0.0,0.0,0.0,0.015052,0.0,0.199
2020/05/25,0.051478,2.496,0.0,222.8,8718.77,1.002999,0.0024846,0.0,199.63,3.8013,42.1,0.0,0.0,0.0,0.0,0.014262,0.0,0.19245
2020/05/26,0.05384,2.607,0.0,230.38,8899.31,1.004097,0.0025171,0.0,204.06,3.86201,42.96,0.0,0.0,0.0,0.0,0.014721,0.0,0.1962
2020/05/27,0.053603,2.583,0.0,227.9,8844.42,1.003,0.0024868,0.0,200.91,3.84488,42.29,0.0,0.0,0.0,0.0,0.014549,0.0,0.1938
2020/05/28,0.055055,2.602,0.0,232.82,9208.53,1.00303,0.0025212,0.0,208.41,3.85712,43.87,0.0,0.0,0.0,0.0,0.014692,0.0,0.19785
2020/05/29,0.064835,2.672,0.0,239.95,9577.38,1.002492,0.0025378,0.0,220.26,4.04895,44.75,0.0,0.0,0.0,0.0,0.015137,0.0,0.2005
2020/05/30,0.064433,2.679,0.0,238.2,9423.84,1.002439,0.0025175,0.0,220.62,3.97804,44.48,0.0,0.0,0.0,0.0,0.015005,0.0,0.1975
2020/05/31,0.077038,2.821,0.0,252.34,9705.1,1.000084,0.0026296,0.0,243.7,4.1759,47.75,0.0,0.0,0.0,0.0,0.016385,0.0,0.2071
2020/06/01,0.074002,2.724,0.0,238.54,9446.19,1.00158,0.0025378,0.0,231.54,4.1317,45.6,0.0,0.0,0.0,0.0,0.015887,0.0,0.2024
2020/06/02,0.081078,2.86,0.0,253.14,10208.9,1.003574,0.0026741,0.0,248.41,4.37999,48.27,0.0,0.0,0.0,0.0,0.017052,0.0,0.211
2020/06/03,0.078558,2.765,0.0,250.97,9522.46,1.00193,0.0025528,0.0,237.55,4.40603,46.03,0.0,0.0,0.0,0.0,0.016346,0.0,0.203
2020/06/04,0.085333,2.903,0.0,252.99,9668.07,1.000352,0.002596,0.0,244.77,4.48182,47.13,0.0,0.0,0.0,0.0,0.016974,0.0,0.20388
2020/06/05,0.0889,3.104,0.0,256.24,9788.03,1.00382,0.0026772,0.0,243.18,4.43121,47.44,0.0,0.0,0.0,0.0,0.016795,0.0,0.2043
2020/06/06,0.085221,3.1,0.0,255.98,9613.21,1.003404,0.0025961,0.0,240.04,4.3549,46.76,0.0,0.0,0.0,0.0,0.016861,0.0,0.2027
2020/06/07,0.086166,3.061,0.0,253.22,9671.7,1.00439,0.0025731,0.0,241.98,4.35253,46.76,0.0,0.0,0.0,0.0,0.016959,0.0,0.2039
2020/06/08,0.086606,3.021,0.0,253.6,9750.12,1.002843,0.0026034,0.0,244.81,4.35298,46.63,0.0,0.0,0.0,0.0,0.01817,0.0,0.2035
2020/06/09,0.086475,3.154,0.0,255.27,9781.51,1.001001,0.002573,0.0,246.55,4.47999,46.47,0.0,0.0,0.0,0.0,0.01779,0.0,0.2041
2020/06/10,0.08306,3.12,0.0,254.16,9778.0,1.002168,0.0025685,0.0,244.03,4.44294,45.93,0.0,0.0,0.0,0.0,0.017544,0.0,0.2015
2020/06/11,0.083609,3.111,0.0,257.19,9894.04,1.00622,0.0025879,0.0,248.0,4.426,46.71,0.0,0.0,0.0,0.0,0.017573,0.0,0.203
2020/06/12,0.075099,2.758,0.0,234.59,9265.8,1.005886,0.0024298,0.0,230.15,3.9544,43.19,0.0,0.0,0.0,0.0,0.015672,0.0,0.1879
2020/06/13,0.079141,2.8575,0.0,240.72,9469.72,1.001055,0.0024905,0.0,237.53,4.07999,44.7,0.0,0.0,0.0,0.0,0.01642,0.0,0.193
2020/06/14,0.079,2.8684,0.0,240.62,9475.0,1.000989,0.0025079,0.0,238.17,4.10723,45.07,0.0,0.0,0.0,0.0,0.016692,0.0,0.19227
2020/06/15,0.076279,2.751,0.0,237.21,9325.0,1.012723,0.0025045,0.0,231.34,3.93138,43.99,0.0,0.0,0.0,0.0,0.016171,0.0,0.1901
2020/06/16,0.078207,2.7094,0.0,235.72,9435.15,1.007808,0.002467,0.0,230.98,3.92297,43.79,0.0,0.0,0.0,0.0,0.016201,0.0,0.19244
2020/06/17,0.079065,2.725,0.0,237.49,9530.3,1.004365,0.0024781,0.0,235.34,4.04969,43.86,0.0,0.0,0.0,0.0,0.016149,0.0,0.1924
2020/06/18,0.083155,2.698,0.0,240.15,9457.51,1.008801,0.0024746,0.0,233.71,4.16341,44.02,0.0,0.0,0.0,0.0,0.016104,0.0,0.1932
2020/06/19,0.081991,2.6355,0.0,235.93,9376.14,1.008975,0.0024468,0.0,231.05,4.14063,43.44,0.0,0.0,0.0,0.0,0.016036,0.0,0.18962
2020/06/20,0.079831,2.595,0.0,233.1,9304.32,1.006804,0.00243,0.0,228.66,4.09329,42.83,0.0,0.0,0.0,0.0,0.015844,0.0,0.1871
2020/06/21,0.079401,2.623,0.0,232.68,9355.74,1.006905,0.002447,0.0,228.8,4.16684,43.54,0.0,0.0,0.0,0.0,0.015939,0.0,0.188
2020/06/22,0.078343,2.597,0.0,230.05,9286.14,1.005039,0.002435,0.0,227.81,4.17833,42.96,0.0,0.0,0.0,0.0,0.015768,0.0,0.1858
2020/06/23,0.08385,2.688,0.0,241.03,9690.74,1.005667,0.0024827,0.0,243.33,4.48199,44.3,0.0,0.0,0.0,0.0,0.016392,0.0,0.1893
2020/06/24,0.082599,2.772,0.0,240.52,9623.56,1.006759,0.0024581,0.0,243.12,4.80272,44.16,0.0,0.0,0.0,0.0,0.016505,0.0,0.1889
2020/06/25,0.082445,2.677,0.0,232.73,9285.91,1.0054,0.0024266,0.0,234.44,4.70667,42.63,0.0,0.0,0.0,0.0,0.015967,0.0,0.1833
2020/06/26,0.081446,2.622,0.0,232.36,9243.51,1.002894,0.0024097,0.0,232.29,4.81042,42.32,0.0,0.0,0.0,0.0,0.016018,0.0,0.18133
2020/06/27,0.08047,2.621,0.0,230.49,9155.42,1.002708,0.0023487,0.0,229.44,4.67598,43.04,0.0,0.0,0.0,0.0,0.015855,0.0,0.1825
2020/06/28,0.077255,2.431,0.0,216.27,9002.46,1.00513,0.0023002,0.0,220.76,4.40293,41.04,0.0,0.0,0.0,0.0,0.015524,0.0,0.1751
2020/06/29,0.080205,2.51,0.0,222.31,9113.24,1.00384,0.0023319,0.0,224.94,4.56001,41.32,0.0,0.0,0.0,0.0,0.015752,0.0,0.17696
2020/06/30,0.083865,2.641,0.0,225.09,9184.45,1.004986,0.0023069,0.0,227.87,4.61849,41.87,0.0,0.0,0.0,0.0,0.016181,0.0,0.17709
2020/07/01,0.083837,2.594,0.0,221.98,9136.2,1.009167,0.0023029,0.0,225.48,4.56637,41.17,0.0,0.0,0.0,0.0,0.016375,0.0,0.17508
2020/07/02,0.097,2.655,0.0,223.73,9239.97,1.012805,0.0023901,0.0,231.03,4.70999,41.8,0.0,0.0,0.0,0.0,0.016853,0.0,0.1765
2020/07/03,0.093,2.656,0.0,219.65,9091.53,1.010062,0.0023054,0.0,226.48,4.7972,41.05,0.0,0.0,0.0,0.0,0.016619,0.0,0.1749
2020/07/04,0.0966,2.684,0.0,220.66,9072.47,1.01548,0.0023346,0.0,225.06,4.7382,41.17,0.0,0.0,0.0,0.0,0.016603,0.0,0.1763
2020/07/05,0.100138,2.777,0.0,225.39,9138.51,1.014682,0.0023248,0.0,229.34,4.82,42.15,0.0,0.0,0.0,0.0,0.01677,0.0,0.1781
2020/07/06,0.098425,2.933,0.0,222.11,9074.39,1.01198,0.002313,0.0,227.67,4.75004,41.59,0.0,0.0,0.0,0.0,0.016942,0.0,0.17728
2020/07/07,0.105176,3.02,0.0,242.29,9343.31,1.014421,0.0026367,0.0,241.84,5.36366,44.03,0.0,0.0,0.0,0.0,0.018055,0.0,0.18887
2020/07/08,0.117618,3.25,0.0,237.77,9253.94,1.012199,0.003112,0.0,239.37,5.72489,43.37,0.0,0.0,0.0,0.0,0.017204,0.0,0.1852
2020/07/09,0.130113,3.553,0.0,243.2,9435.28,1.017533,0.004747,0.0,247.14,6.5049,45.34,0.0,0.0,0.0,0.0,0.017998,0.0,0.20547
2020/07/10,0.124183,3.791,0.0,238.0,9236.95,1.018333,0.0043179,0.0,241.89,6.08267,44.35,0.0,0.0,0.0,0.0,0.018415,0.0,0.2026
2020/07/11,0.11866,4.053,0.0,238.27,9291.05,1.017824,0.003521,0.0,241.2,6.14606,44.32,0.0,0.0,0.0,0.0,0.01814,0.0,0.199
2020/07/12,0.12536,3.915,0.0,236.62,9235.0,1.018885,0.0038064,0.0,239.17,6.09801,44.74,0.0,0.0,0.0,0.0,0.018371,0.0,0.2012
2020/07/13,0.127061,4.029,0.0,237.4,9303.37,1.019633,0.0036492,0.0,243.0,7.36619,44.71,0.0,0.0,0.0,0.0,0.018127,0.0,0.2012
2020/07/14,0.124305,3.868,0.0,231.8,9236.92,1.01534,0.003164,0.0,239.44,7.16009,43.9,0.0,0.0,0.0,0.0,0.017561,0.0,0.1986
2020/07/15,0.132186,3.961,0.0,230.05,9256.94,1.016671,0.0033008,0.0,240.43,8.1415,43.88,0.0,0.0,0.0,0.0,0.017663,0.0,0.1991
2020/07/16,0.130503,4.045,0.0,227.3,9190.16,1.014103,0.0030934,0.0,238.33,8.63676,43.3,0.0,0.0,0.0,0.0,0.017533,0.0,0.1971
2020/07/17,0.125903,4.07,0.0,224.14,9130.11,1.013714,0.0029955,0.0,233.41,8.34006,42.08,0.0,0.0,0.0,0.0,0.017166,0.0,0.1943
2020/07/18,0.122566,4.147,0.0,222.52,9155.32,1.011466,0.0030555,0.0,232.7,8.26016,41.88,0.0,0.0,0.0,0.0,0.01719,0.0,0.1946
2020/07/19,0.122996,4.36,0.0,224.35,9175.85,1.011654,0.003484,0.0,235.79,7.97107,42.46,0.0,0.0,0.0,0.0,0.017442,0.0,0.2
2020/07/20,0.124047,4.204,0.0,227.87,9212.87,1.0091,0.0033849,0.0,239.24,8.08745,42.67,0.0,0.0,0.0,0.0,0.017521,0.0,0.1998
2020/07/21,0.117803,3.884,0.0,222.8,9161.05,1.012001,0.0032284,0.0,235.98,7.23875,41.97,0.0,0.0,0.0,0.0,0.017215,0.0,0.1948
2020/07/22,0.123316,4.013,0.0,230.62,9394.14,1.01006,0.0033021,0.0,245.88,7.32641,43.83,0.0,0.0,0.0,0.0,0.017575,0.0,0.1996
2020/07/23,0.1245,4.015,0.0,240.2,9539.51,1.01402,0.0032749,0.0,264.28,7.49765,45.02,0.0,0.0,0.0,0.0,0.018023,0.0,0.20378
2020/07/24,0.124177,3.963,0.0,238.56,9613.24,1.032449,0.0033059,0.0,275.66,7.89648,44.98,0.0,0.0,0.0,0.0,0.017942,0.0,0.2088
2020/07/25,0.122149,3.836,0.0,235.37,9551.21,1.035603,0.0032247,0.0,279.59,7.44453,44.16,0.0,0.0,0.0,0.0,0.017971,0.0,0.2043
2020/07/26,0.143972,3.92,0.0,251.47,9711.33,1.003801,0.00327,0.0,305.66,7.67662,49.23,0.0,0.0,0.0,0.0,0.018762,0.0,0.21491
2020/07/27,0.148672,3.816,0.0,247.78,9941.0,1.010097,0.0032339,0.0,311.35,7.50763,48.14,0.0,0.0,0.0,0.0,0.018557,0.0,0.2155
2020/07/28,0.139,3.603,0.0,268.91,11048.91,1.014805,0.0031576,0.0,322.24,7.118,53.38,0.0,0.0,0.0,0.0,0.018806,0.0,0.2248
2020/07/29,0.1491,3.76,0.0,289.63,10934.0,1.023287,0.0031875,0.0,317.59,7.25,55.85,0.0,0.0,0.0,0.0,0.019176,0.0,0.23073
2020/07/30,0.140019,3.635,0.0,287.87,11110.12,1.032677,0.0031979,0.0,318.24,7.10001,55.2,0.0,0.0,0.0,0.0,0.01915,0.0,0.2437
2020/07/31,0.14156,3.714,0.0,292.0,11115.95,1.0319,0.0032311,0.0,335.31,7.42475,56.81,0.0,0.0,0.0,0.0,0.019303,0.0,0.2444
2020/08/01,0.140104,3.797,0.0,301.21,11351.62,1.022142,0.0032214,0.0,346.86,7.81,58.2,0.0,0.0,0.0,0.0,0.01962,0.0,0.26
2020/08/02,0.145155,4.089,0.0,319.98,11810.07,1.020785,0.003712,0.0,387.32,8.32167,61.72,0.0,0.0,0.0,0.0,0.020521,0.0,0.2913
2020/08/03,0.134879,3.91,0.0,283.82,11068.54,1.019751,0.0033438,0.0,372.17,8.28562,56.78,0.0,0.0,0.0,0.0,0.019098,0.0,0.2881
2020/08/04,0.140988,3.853,0.0,297.08,11233.13,1.01414,0.0033746,0.0,386.3,9.27544,58.54,0.0,0.0,0.0,0.0,0.019884,0.0,0.3104
2020/08/05,0.143588,4.019,0.0,288.08,11197.04,1.015776,0.0035504,0.0,389.82,9.8588,57.65,0.0,0.0,0.0,0.0,0.020454,0.0,0.3017
2020/08/06,0.142424,4.154,0.0,293.9,11764.66,1.015214,0.0035084,0.0,401.21,9.53824,58.97,0.0,0.0,0.0,0.0,0.020345,0.0,0.3028
2020/08/07,0.1447,4.182,0.0,309.28,11773.89,1.015176,0.0035457,0.0,395.28,10.22,59.08,0.0,0.0,0.0,0.0,0.020279,0.0,0.3034
2020/08/08,0.139049,4.016,0.0,302.61,11606.52,1.017727,0.0034914,0.0,379.75,10.12,57.22,0.0,0.0,0.0,0.0,0.019922,0.0,0.2949
2020/08/09,0.146922,4.439,0.0,305.4,11774.98,1.01967,0.0035106,0.0,397.51,12.72968,58.46,0.0,0.0,0.0,0.0,0.020335,0.0,0.2954
2020/08/10,0.145336,5.276,0.0,300.14,11688.48,1.017967,0.0034557,0.0,390.41,13.83327,57.01,0.0,0.0,0.0,0.0,0.020363,0.0,0.288
2020/08/11,0.143873,5.472,0.0,302.71,11899.73,1.017182,0.0034973,0.0,395.9,13.49,58.31,0.0,0.0,0.0,0.0,0.021544,0.0,0.2949
2020/08/12,0.136846,4.918,0.0,281.71,11388.53,1.018299,0.0033953,0.0,378.88,12.96823,54.12,0.0,0.0,0.0,0.0,0.020122,0.0,0.2831
2020/08/13,0.13662,5.905,0.0,284.7,11566.45,1.01697,0.003465,0.0,387.27,16.49102,54.55,0.0,0.0,0.0,0.0,0.020199,0.0,0.2823
2020/08/14,0.139768,6.11,0.0,296.15,11795.95,1.017564,0.0034867,0.0,424.94,17.20913,57.18,0.0,0.0,0.0,0.0,0.022345,0.0,0.2949
2020/08/15,0.138517,6.103,0.0,293.74,11779.0,1.008591,0.003561,0.0,438.83,16.97992,56.85,0.0,0.0,0.0,0.0,0.024793,0.0,0.3004
2020/08/16,0.138408,6.078,0.0,302.3,11859.24,1.011536,0.0035413,0.0,432.55,19.22214,59.91,0.0,0.0,0.0,0.0,0.025242,0.0,0.2991
2020/08/17,0.138938,6.243,0.0,308.36,11918.84,1.007811,0.0035262,0.0,433.7,18.82425,63.91,0.0,0.0,0.0,0.0,0.028298,0.0,0.3046
2020/08/18,0.140726,5.912,0.0,318.31,12304.26,1.006813,0.0035788,0.0,431.5,16.85393,67.3,0.0,0.0,0.0,0.0,0.030436,0.0,0.3159
2020/08/19,0.137218,5.8309,0.0,303.6,11950.0,1.01401,0.0035115,3.1099,422.31,16.20617,65.47,0.0,0.0,0.0,0.0,0.028797,0.0,0.3027
2020/08/20,0.129678,5.657,0.0,292.71,11765.1,1.005559,0.0034031,2.9175,407.59,16.18832,62.14,0.0,0.0,0.0,0.0,0.026281,0.0,0.29
2020/08/21,0.134305,6.307,0.0,294.75,11864.26,1.005192,0.0034416,2.909,415.92,16.05069,62.8,0.0,0.0,0.0,0.0,0.027589,0.0,0.2921
2020/08/22,0.123109,5.5971,0.0,282.89,11535.18,1.006134,0.0033728,3.0776,388.07,13.82669,59.13,0.0,0.0,0.0,0.0,0.024196,0.0,0.2794
2020/08/23,0.125193,6.426,0.0,286.75,11672.93,1.003223,0.0034275,4.4515,395.62,15.79706,60.26,0.0,0.0,0.0,0.0,0.025133,0.0,0.2862
2020/08/24,0.121538,8.539,0.0,284.66,11650.01,1.005835,0.003389,3.9775,390.86,15.14877,60.59,0.0,0.0,0.0,0.0,0.024375,0.0,0.285
2020/08/25,0.123714,8.205,0.0,290.8,11753.85,1.016074,0.0034099,4.594,407.92,15.13373,62.04,0.0,0.0,0.0,0.0,0.025089,0.0,0.2887
2020/08/26,0.11252,8.38,0.0,275.59,11324.92,1.013787,0.0033175,5.55,383.33,14.13544,58.38,0.0,0.0,0.0,0.0,0.022995,0.0,0.2766
2020/08/27,0.114312,7.713,0.0,274.85,11463.27,1.013151,0.0032961,6.0594,386.1,15.20469,58.1,0.0,0.0,0.0,0.0,0.0237,0.0,0.2765
2020/08/28,0.107363,7.294,0.0,264.68,11330.06,1.013169,0.0031914,5.6521,383.16,14.51227,56.15,0.0,0.0,0.0,0.0,0.02304,0.0,0.2648
2020/08/29,0.109315,7.566,0.0,268.69,11532.6,1.012454,0.0032186,6.17,395.47,15.11729,57.41,0.0,0.0,0.0,0.0,0.02392,0.0,0.272
2020/08/30,0.11644,7.273,0.0,268.29,11477.37,1.012724,0.0032781,6.15,398.58,16.37,56.99,0.0,0.0,0.0,0.0,0.025026,0.0,0.2741
2020/08/31,0.117619,7.636,0.0,279.5,11708.97,1.015556,0.0032766,5.8903,428.94,16.47496,62.91,0.0,0.0,0.0,0.0,0.026922,0.0,0.2832
2020/09/01,0.122566,7.1883,0.0,273.62,11655.0,1.015296,0.0032268,6.2899,433.98,15.58995,60.93,0.0,0.0,0.0,0.0,0.029308,0.0,0.2814
2020/09/02,0.124504,7.226,0.0,292.18,11928.77,1.014536,0.0032738,6.2566,475.59,16.09845,62.74,0.0,0.0,0.0,0.0,0.034767,0.0,0.29522
2020/09/03,0.115147,6.653,0.0,264.0,11395.48,1.008159,0.0031167,6.1273,440.02,14.79151,58.12,0.0,0.0,0.0,0.0,0.034504,0.0,0.2762
2020/09/04,0.095056,4.9381,0.0,218.72,10172.52,1.02,0.0028681,5.7243,382.87,12.07681,50.07,0.0,0.0,0.0,0.0,0.040155,0.0,0.2453
2020/09/05,0.101794,5.5,0.0,230.68,10462.35,1.02199,0.0028853,5.1236,385.82,12.38171,50.38,0.0,0.0,0.0,0.0,0.035633,0.0,0.25443
2020/09/06,0.08992,4.914,0.0,225.74,10168.36,1.015235,0.0027554,4.1309,335.25,10.61184,47.83,0.0,0.0,0.0,0.0,0.029887,0.0,0.2376
2020/09/07,0.09262,5.173,0.0,227.69,10257.86,1.017377,0.0027724,4.78,352.65,12.79867,47.92,0.0,0.0,0.0,0.0,0.031463,0.0,0.23988
2020/09/08,0.09348,5.057,0.0,228.78,10377.4,1.026649,0.002808,4.5854,353.71,12.45831,48.82,0.0,0.0,0.0,0.0,0.032417,0.0,0.2422
2020/09/09,0.091067,4.942,0.0,222.28,10125.69,1.023848,0.0027383,4.271,337.28,11.73339,47.49,0.0,0.0,0.0,0.0,0.0351,0.0,0.2367
2020/09/10,0.093289,5.315,0.0,224.15,10224.56,1.029748,0.0027748,4.6963,351.29,12.3383,47.86,0.0,0.0,0.0,0.0,0.03408,0.0,0.23918
2020/09/11,0.097115,5.32,0.0,227.46,10343.23,1.034449,0.0028054,4.5832,368.06,12.50359,48.7,0.0,0.0,0.0,0.0,0.033046,0.0,0.2433
2020/09/12,0.096935,5.348,0.0,225.33,10394.41,1.035211,0.0027894,4.6555,373.93,12.44007,48.98,0.0,0.0,0.0,0.0,0.033552,0.0,0.2428
2020/09/13,0.097709,5.609,0.0,230.14,10443.33,1.029473,0.0028028,5.1568,387.81,12.72281,50.85,0.0,0.0,0.0,0.0,0.032786,0.0,0.2476
2020/09/14,0.095081,5.314,0.0,222.28,10336.76,1.022956,0.0027752,5.315,366.41,12.07006,48.18,0.0,0.0,0.0,0.0,0.030605,0.0,0.2422
2020/09/15,0.096678,5.377,0.0,225.82,10679.95,1.037207,0.0027859,5.3657,377.28,12.13097,49.09,0.0,0.0,0.0,0.0,0.03049,0.0,0.24565
2020/09/16,0.093201,4.869,0.0,235.21,10783.75,1.021003,0.002837,5.0582,364.2,10.94929,48.31,0.0,0.0,0.0,0.0,0.027961,0.0,0.2432
2020/09/17,0.091431,5.121,0.0,230.62,10951.1,1.016276,0.0028035,5.0708,365.23,10.73319,47.73,0.0,0.0,0.0,0.0,0.026379,0.0,0.24688
2020/09/18,0.094186,5.07,0.0,232.94,10943.61,1.021824,0.0028068,5.3442,389.45,11.00975,48.89,0.0,0.0,0.0,0.0,0.027991,4.2101,0.2523
2020/09/19,0.091098,4.968,0.0,234.0,10937.52,1.0185,0.0027846,5.2527,384.45,10.08965,48.55,0.0,0.0,0.0,0.0,0.029076,6.9695,0.2507
2020/09/20,0.0914,4.94,0.0,233.06,11080.0,1.011387,0.0027881,4.9299,385.23,10.12334,48.5,0.0,0.0,0.0,0.0,0.027658,5.7302,0.25115
2020/09/21,0.089416,4.663,0.0,226.31,10920.89,1.010818,0.0027736,4.6816,370.86,9.73776,47.09,0.0,0.0,0.0,0.0,0.026928,5.2077,0.24652
2020/09/22,0.079894,4.085,0.0,212.34,10416.82,1.009,0.0026092,4.0551,340.11,8.70935,43.13,0.0,0.0,0.0,0.0,0.024908,4.2519,0.23101
2020/09/23,0.081547,4.211,0.0,220.15,10531.13,1.010756,0.0026247,4.17,344.26,8.74017,44.49,0.0,0.0,0.0,0.0,0.024919,3.9126,0.2331
2020/09/24,0.076527,3.84,0.0,207.5,10230.7,1.010736,0.0025429,4.0,320.63,7.64053,42.89,0.0,0.0,0.0,0.0,0.02485,4.3683,0.2215
2020/09/25,0.082657,4.482,0.0,216.23,10740.01,1.011618,0.0026234,4.3878,349.14,9.87988,44.96,0.0,0.0,0.0,0.0,0.02634,5.1584,0.233
2020/09/26,0.097014,4.7973,0.0,216.67,10690.53,1.010445,0.0026985,4.423,351.9,10.73843,46.02,0.0,0.0,0.0,0.0,0.02709,4.9219,0.2417
2020/09/27,0.095525,4.598,0.0,221.41,10730.0,1.010666,0.0026921,4.3321,354.17,10.31709,46.05,0.0,0.0,0.0,0.0,0.027293,4.8653,0.24177
2020/09/28,0.101343,4.721,0.0,229.39,10778.2,1.011201,0.0027122,4.2955,357.55,10.79004,46.1,0.0,0.0,0.0,0.0,0.026567,4.8506,0.2433
2020/09/29,0.100433,4.826,0.0,225.75,10695.55,1.011713,0.0026509,4.4561,353.85,10.27198,45.21,0.0,0.0,0.0,0.0,0.026084,4.25,0.2409
2020/09/30,0.1012,5.314,0.0,228.95,10842.2,1.010304,0.0026626,4.4895,359.9,10.14212,45.69,0.0,0.0,0.0,0.0,0.026322,4.3864,0.2427
2020/10/01,0.10136,5.375,0.0,227.91,10784.04,1.009533,0.0026279,4.3475,359.89,9.87088,46.24,0.0,0.0,0.0,0.0,0.026217,4.157,0.24184
2020/10/02,0.098138,5.143,0.0,227.93,10616.1,1.010694,0.0026191,4.3478,353.0,9.63898,46.25,0.0,0.0,0.0,0.0,0.025907,4.2423,0.2381
2020/10/03,0.092936,4.907,0.0,219.71,10576.2,1.011245,0.0025887,4.12,345.7,9.219,44.92,0.0,0.0,0.0,0.0,0.025995,3.8934,0.2341
2020/10/04,0.093332,5.009,0.0,218.59,10551.65,1.009302,0.0026035,4.0676,346.18,9.27399,45.53,0.0,0.0,0.0,0.0,0.027163,3.9074,0.233
2020/10/05,0.096881,5.323,0.0,221.08,10671.11,1.010288,0.0026288,4.1798,352.48,9.40088,46.72,0.0,0.0,0.0,0.0,0.026442,3.722,0.24789
2020/10/06,0.097573,5.362,0.0,221.76,10799.0,1.011908,0.0026165,4.1647,353.57,9.62573,46.37,0.0,0.0,0.0,0.0,0.026454,3.323,0.25033
2020/10/07,0.092979,4.735,0.0,219.77,10602.66,1.010768,0.0025995,3.7536,340.78,8.77317,46.01,0.0,0.0,0.0,0.0,0.025531,2.7162,0.2454
2020/10/08,0.093708,4.877,0.0,223.15,10669.14,1.010394,0.0025927,3.8584,341.68,8.971,46.58,0.0,0.0,0.0,0.0,0.025463,2.962,0.24882
2020/10/09,0.09633,5.031,0.0,233.85,10933.09,1.009754,0.0025964,4.1206,351.25,9.56629,47.25,0.0,0.0,0.0,0.0,0.025721,3.3558,0.2513
2020/10/10,0.101469,5.16,0.0,237.25,11057.07,1.01196,0.0026574,4.263,365.36,10.40312,47.82,0.0,0.0,0.0,0.0,0.026262,3.3867,0.2532
2020/10/11,0.104967,5.546,0.0,237.4,11299.5,1.010789,0.002672,4.2391,370.75,10.52,48.9,0.0,0.0,0.0,0.0,0.026497,3.296,0.2542
